experiment,metric,method,sample,n,mean,median,std,q1,q3
prompt_results.csv,score,NoCompressionPrompt,nn.attention.flex_attention,30,0.001176470588235294,0.0,0.004477202324161101,0.0,0.0
prompt_results.csv,score,NoCompressionPrompt,_ForestDiffusion.diffusion_with_trees_class,30,0.001932367149758454,0.0,0.005010810197706673,0.0,0.0
prompt_results.csv,score,NoCompressionPrompt,_ctgan.transformer,30,0.04516129032258065,0.0,0.09606712402080593,0.0,0.0
prompt_results.csv,score,NoCompressionPrompt,transformers.tokenization_utils_base,30,0.00110240789091964,0.0,0.003663584355763385,0.0,0.0
prompt_results.csv,score,NoCompressionPrompt,transformers.pipelines.text_generation,30,0.004469273743016759,0.0,0.007538152711320732,0.0,0.012569832402234637
prompt_results.csv,score,NoCompressionPrompt,transformers.data.metrics.squad_metrics,30,0.06736596736596737,0.0,0.10551194459757061,0.0,0.1625874125874126
prompt_results.csv,score,NoCompressionPrompt,nn.modules.rnn,30,0.011658456486042693,0.0,0.04444305444252222,0.0,0.0
prompt_results.csv,score,NoCompressionPrompt,_numpy._util,30,0.09504504504504506,0.0,0.16101189325385676,0.0,0.23310810810810811
prompt_results.csv,score,NoCompressionPrompt,_numpy._funcs,30,0.14,0.0,0.3196501919453952,0.0,0.0
prompt_results.csv,score,NoCompressionPrompt,_numpy._ufuncs,30,0.010526315789473684,0.0,0.05765500605317539,0.0,0.0
prompt_results.csv,score,NoCompressionPrompt,_numpy._normalizations,30,0.0008438818565400844,0.0,0.004622131286963427,0.0,0.0
